reviewerID,rating,AvgRating,AvgReviewPerDay,usefulCount,firstCount,reviewCount,reviewContentLength,PerCapWords,hasURL,similarity,filtered
26,4,3.5,1.272727273,0,106,1032,43,0,0,0.242684274,1
251,4,4,1.25,0,11,186,115,2.608695652,0,0.347856644,1
175,4,3.886363636,1,4,95,1010,109,0.917431193,0,0.181669064,1
707,1,3,1,1,0,56,32,0,0,0.131753511,1
61,4,4.2,1.111111111,1,22,418,149,0,0,0.196044076,1
355,4,3.386363636,2.444444444,0,35,213,34,2.941176471,0,0.358928517,1
803,4,4.8,1.25,0,2,15,33,0,0,0.228647649,1
544,4,4.25,1,0,7,147,75,1.333333333,0,0.232898053,1
259,4,3.684210526,1.055555556,1,167,757,28,0,0,0.4006873,1
11,4,3.913043478,1,2,151,1011,115,1.739130435,0,0.262954862,1
222,4,3.590909091,1.1,7,20,313,114,2.631578947,0,0.218648093,1
82,4,3.833333333,1,1,76,232,143,0.699300699,0,0.245939096,1
88,5,4.269230769,1.155555556,14,662,1158,124,0,0,0.171960647,1
607,5,3.6,1,1,7,138,66,0,0,0.294149397,1
310,4,3.820512821,1.181818182,5,29,559,91,0,0,0.172921813,1
945,5,5,1,0,0,6,49,0,0,0.257348047,1
54,3,3.823529412,1.0625,3,128,900,106,0,0,0.181441096,1
158,3,3.41025641,1.083333333,0,76,675,23,0,0,0.273562766,1
243,1,3.1,1.6,0,0,227,23,13.04347826,0,0.322399728,1
946,5,5,1,0,0,12,32,0,0,0.205255275,1
91,5,3.886792453,1.039215686,3,302,917,90,1.111111111,0,0.39559711,1
67,4,4.366666667,1.153846154,0,273,703,49,0,0,0.219745876,1
947,2,2,1,1,8,39,146,1.369863014,0,0.235479496,1
729,5,4,1.5,0,0,6,131,0.763358779,0,0.264498393,1
223,3,3.552631579,1,10,551,1132,132,0,1,0.206954961,1
225,4,4.055555556,1.125,0,34,318,136,0,0,0.219249673,1
237,5,4.666666667,1.2,1,14,137,136,0,0,0.192663722,1
197,5,4,1.071428571,2,160,279,72,0,0,0.163207014,1
544,5,4.25,1,1,7,147,132,0.757575758,0,0.157002297,1
641,3,3.111111111,1.8,0,12,69,26,0,0,0.21309435,1
920,5,4.5,1,0,2,10,87,3.448275862,0,0.167211592,1
61,4,4.2,1.111111111,2,22,418,111,0.900900901,0,0.195210141,1
300,3,4,1,2,79,427,125,0,0,0.181915226,1
648,4,4,1.5,0,14,73,41,0,0,0.207078211,1
524,5,4.285714286,2.333333333,3,51,78,74,0,0,0.131258286,1
646,1,3.333333333,1,4,22,212,110,0.909090909,0,0.205189479,1
341,4,3.611111111,1.8,0,0,126,75,0,0,0.332672783,1
58,3,4.189189189,1.088235294,1,432,926,76,0,0,0.176699311,1
119,3,3.767857143,1.037037037,3,232,893,145,0,0,0.215569575,1
828,4,4,1.25,0,0,21,57,0,0,0.248097372,1
354,3,2.941176471,1.0625,1,50,322,86,2.325581395,0,0.524317284,1
948,2,2,1,0,0,1,76,1.315789474,0,0.274969734,1
130,4,3.533333333,1,2,166,392,88,0,0,0.285629326,1
341,2,3.611111111,1.8,0,0,126,131,0.763358779,0,0.323693825,1
451,4,3.692307692,1,16,78,340,148,1.351351351,0,0.172923417,1
949,5,5,1,0,0,6,91,0,0,0.195753869,1
107,4,3.946428571,1.217391304,1,174,1022,75,0,0,0.288318232,1
261,5,4.25,2,0,1,57,30,0,0,0.26471431,1
673,5,3.555555556,1.2,1,18,135,13,0,0,0.418895646,1
0,3,3.75,1.090909091,1,46,307,103,0,0,0.256528997,1
8,3,3.985294118,1.014925373,10,754,1693,36,0,0,0.122596972,1
5,4,3.615384615,1,2,86,478,164,2.43902439,0,0.205599911,1
283,4,3.857142857,1,0,33,185,32,3.125,0,0.256369851,1
3,2,3.5,1,1,43,158,159,2.51572327,0,0.228555224,1
655,4,3.923076923,1.625,0,0,60,50,0,0,0.203299723,1
188,4,3.777777778,1,2,44,169,152,0,0,0.201285233,1
503,3,3.285714286,1.4,0,2,68,65,1.538461538,0,0.360729925,1
24,2,2.913043478,1.210526316,0,25,152,59,0,0,0.2914971,1
773,1,3,1.666666667,0,16,43,1,0,0,1,1
190,4,3,1,0,76,213,57,0,0,0.452883716,1
427,5,3.5,1,6,7,58,140,0,0,0.245939096,1
295,2,4,1,0,0,20,81,0,0,0.253439239,1
340,3,3.666666667,1,1,1,111,149,1.342281879,0,0.216492564,1
324,5,4.181818182,1.222222222,0,125,231,78,0,0,0.413159743,1
243,4,3.1,1.6,0,0,227,20,0,0,0.45285667,1
79,5,4,1.058823529,2,76,440,138,0,0,0.166520573,1
16,5,3.923076923,1,3,23,184,71,0,0,0.216064563,1
89,4,3.310344828,1.16,2,68,518,88,0,0,0.228608588,1
469,5,3.666666667,1,1,10,120,102,3.921568627,0,0.371453916,1
553,4,3.818181818,1,0,26,237,111,0,0,0.264118041,1
65,2,2.976744186,1.131578947,2,59,725,49,2.040816327,0,0.148998184,1
313,3,3.5,1.333333333,0,23,133,37,0,0,0.271633864,1
355,5,3.386363636,2.444444444,1,35,213,23,0,0,0.204028621,1
65,3,2.976744186,1.131578947,0,59,725,153,0,0,0.293526862,1
208,5,4.423076923,1.181818182,3,0,109,22,0,0,0.580407416,1
950,5,5,1,0,0,5,142,0.704225352,0,0.19126333,1
574,4,4.083333333,1.2,1,80,269,139,0.71942446,0,0.184144399,1
379,4,3.375,1.142857143,0,42,165,142,0,0,0.302952383,1
71,4,3.111111111,9,0,2,51,3,0,0,0.688052796,1
951,5,4,1,0,0,23,152,0,0,0.35571718,1
35,4,4.388888889,2,0,13,177,126,0.793650794,0,0.168823803,1
60,4,3.777777778,1.125,0,58,629,57,0,0,0.308870591,1
952,5,5,1,0,0,3,82,0,0,0.208504338,1
169,5,3.869565217,1.352941176,0,55,398,15,6.666666667,0,0.247008989,1
953,1,3,1,1,0,6,152,1.315789474,0,0.273798724,1
31,3,3.733333333,1,1,63,353,52,0,0,0.309655991,1
312,5,4.125,1.142857143,1,9,118,9,0,0,0.085387887,1
263,4,4.625,1.333333333,1,154,333,37,0,0,0.161156478,1
147,4,3.944444444,1.384615385,0,25,265,30,0,0,0.295924935,1
86,4,3.391304348,1.232142857,3,938,1749,130,0.769230769,0,0.265727727,1
65,3,2.976744186,1.131578947,0,59,725,46,0,0,0.19476464,1
361,3,3.5,1.333333333,0,0,10,71,0,0,0.440773327,1
158,4,3.41025641,1.083333333,3,76,675,98,0,0,0.184494655,1
341,4,3.611111111,1.8,0,0,126,155,0,0,0.200016502,1
673,5,3.555555556,1.2,0,18,135,36,0,0,0.220444018,1
441,4,3.964285714,1.217391304,2,203,691,143,0.699300699,0,0.132349126,1
35,5,4.388888889,2,0,13,177,76,0,0,0.223747176,1
887,5,5,1,2,3,9,110,0,0,0.327504081,1
261,1,4.25,2,0,1,57,86,0,0,0.202243342,1
353,5,4.6,1.25,0,3,70,90,6.666666667,0,0.215659745,1
111,5,3.928571429,1.076923077,2,44,231,85,0,0,0.164528119,1
42,4,3.85,1,2,68,478,97,2.06185567,0,0.24783366,1
355,1,3.386363636,2.444444444,0,35,213,59,0,0,0.249966936,1
396,5,3.764705882,1,7,86,413,146,0,1,0.261190118,1
92,4,3.6,1,0,48,136,11,0,0,0.271083338,1
195,5,3.6,1,3,35,304,145,0,0,0.251004167,1
139,4,3.294117647,1.0625,2,145,377,148,0,0,0.205944513,1
98,5,3.375,1.333333333,0,7,93,145,0,0,0.199271028,1
243,4,3.1,1.6,0,0,227,18,0,0,0.230838666,1
747,5,4.5,1,1,1,10,7,0,0,0.249782485,1
337,2,3,1.1,0,32,187,147,0,0,0.266384041,1
467,4,3.888888889,1.125,5,34,128,139,0,0,0.313625203,1
954,5,5,1,2,1,9,155,0.64516129,0,0.159776261,1
443,4,3.214285714,1.076923077,0,0,92,23,0,0,0.284594826,1
89,1,3.310344828,1.16,0,68,518,122,0,0,0.191107685,1
11,4,3.913043478,1,4,151,1011,104,0,0,0.136204722,1
22,2,4.333333333,1.411764706,4,94,321,61,0,0,0.245019067,1
52,3,2.888888889,1,3,23,240,163,1.226993865,0,0.221473296,1
127,5,3.555555556,1.125,2,8,115,155,0.64516129,0,0.532147379,1
243,4,3.1,1.6,0,0,227,17,0,0,0.268229926,1
362,3,3.625,1.333333333,0,35,165,78,0,0,0.144082336,1
785,3,3.75,2,1,0,7,76,0,0,0.254603583,1
955,4,4,1,0,3,7,105,0.952380952,0,0.222134664,1
280,3,4.064516129,1,3,260,1215,140,0,0,0.213216259,1
280,5,4.064516129,1,12,260,1215,142,0.704225352,0,0.214123337,1
74,3,3.43902439,1.28125,1,294,660,144,0.694444444,0,0.260441992,1
355,1,3.386363636,2.444444444,0,35,213,20,0,0,0.265112179,1
287,3,3.935483871,1.068965517,1,103,773,155,0.64516129,0,0.317032607,1
695,4,3,2,0,0,3,120,0,0,0.1910366,1
585,4,3.8,1.25,0,0,24,29,0,0,0.289757259,1
640,4,4.153846154,1.181818182,1,2,53,93,0,0,0.226450301,1
133,5,4.055555556,1.2,1,36,333,141,0,0,0.174745401,1
7,4,3.879310345,1.126213592,1,1388,2530,154,1.298701299,0,0.206486006,1
67,5,4.366666667,1.153846154,0,273,703,53,0,0,0.188785187,1
183,5,4.461538462,1.444444444,0,110,146,59,1.694915254,0,0.238727085,1
956,3,3,1,0,6,32,111,0.900900901,0,0.33761652,1
269,4,3.448275862,1.115384615,0,35,502,151,0,0,0.26449723,1
828,4,4,1.25,0,0,21,45,0,0,0.160831053,1
366,4,3.111111111,1.285714286,0,28,74,150,0.666666667,0,0.142511766,1
122,5,4.139534884,1.131578947,5,76,738,144,0,0,0.230347681,1
496,4,3.863636364,1,2,85,530,132,0.757575758,0,0.145738157,1
717,4,4.5,2.666666667,0,0,31,6,0,0,0.319181303,1
318,3,3.642857143,1.166666667,0,24,405,59,1.694915254,0,0.304937231,1
681,5,3,1,0,4,42,153,1.960784314,0,0.281802786,1
957,2,2,1,0,1,3,153,0,0,0.201009496,1
226,5,3.952380952,1,3,169,329,146,0,0,0.181880234,1
12,4,3.92,1,4,137,548,63,1.587301587,0,0.139197457,1
21,3,3.692307692,1,3,270,932,126,0.793650794,0,0.18102886,1
759,5,3.75,4,1,1,11,86,0,0,0.176219958,1
89,4,3.310344828,1.16,4,68,518,105,0.952380952,0,0.225380809,1
184,2,3.571428571,1.166666667,1,4,100,57,1.754385965,0,0.239429729,1
150,4,3.666666667,1,0,65,236,41,2.43902439,0,0.25071376,1
619,5,3.5,2,1,11,25,104,0,0,0.172276236,1
958,2,2,1,1,9,34,144,0,0,0.331046313,1
412,4,3.75,1,2,2,103,131,0,0,0.191445678,1
163,5,3.894736842,1.075471698,4,91,996,142,0,0,0.17846904,1
959,5,5,1,1,1,11,153,0,0,0.231624234,1
18,5,3.709090909,1.25,2,278,1167,146,0,0,0.181626238,1
181,5,3.777777778,1,19,30,315,136,0,0,0.28987289,1
960,4,4,1,0,1,21,90,0,0,0.186056749,1
175,3,3.886363636,1,2,95,1010,155,0,0,0.23338395,1
181,4,3.777777778,1,5,30,315,157,2.547770701,0,0.16601904,1
99,4,3.363636364,1,0,31,212,142,0.704225352,0,0.15748648,1
961,1,1,1,0,0,1,147,0.680272109,0,0.185660509,1
379,4,3.375,1.142857143,1,42,165,72,1.388888889,0,0.263080897,1
125,3,3.538461538,1.181818182,0,25,240,92,0,0,0.151736386,1
196,4,3.529411765,1.133333333,0,7,201,75,0,0,0.166625127,1
119,4,3.767857143,1.037037037,4,232,893,142,0,0,0.19931537,1
70,3,3.789473684,1.266666667,0,74,346,135,0,0,0.154360647,1
163,5,3.894736842,1.075471698,1,91,996,28,0,0,0.322998967,1
494,3,3.15,1.333333333,3,0,69,91,0,0,0.191026908,1
962,4,4,1,0,0,1,163,0,0,0.221169743,1
112,1,3.333333333,1.285714286,3,35,285,72,0,0,0.158869592,1
680,5,4,1.166666667,2,29,86,134,0,0,0.267772973,1
40,4,3.952380952,1.05,0,23,494,148,0,0,0.226386229,1
567,3,3.5,1.2,4,28,182,157,0,0,0.190315954,1
371,5,4,1,0,3,31,39,0,0,0.261620271,1
440,4,4.333333333,1.125,1,4,101,149,0,0,0.351479493,1
62,3,3.636363636,1.047619048,1,46,426,158,0,0,0.169013664,1
12,4,3.92,1,4,137,548,153,0,0,0.169814254,1
946,5,5,1,1,0,12,83,0,0,0.187075853,1
715,4,3.666666667,1.5,0,0,14,76,0,0,0.186560879,1
620,4,3.9,5,0,0,41,108,0,0,0.164892907,1
208,5,4.423076923,1.181818182,1,0,109,40,0,0,0.273107472,1
287,3,3.935483871,1.068965517,0,103,773,153,0,0,0.156644264,1
81,2,3.068965517,1.094339623,6,356,927,155,0,0,0.275060309,1
799,5,4,2,0,0,6,18,5.555555556,0,0.378560189,1
172,5,4.1,1.111111111,0,8,142,27,0,0,0.267520346,1
790,5,2.333333333,1,0,0,3,73,0,0,0.229673451,1
187,4,3.916666667,1.714285714,0,11,201,74,0,0,0.309545714,1
655,5,3.923076923,1.625,0,0,60,26,0,0,0.340957317,1
23,4,2.6,1,0,5,46,52,1.923076923,0,0.405120719,1
670,5,4.666666667,1.2,1,12,107,133,1.503759398,0,0.195540781,1
768,5,4.25,1,0,3,24,77,0,0,0.450044055,1
666,4,4.666666667,1.5,0,10,14,18,0,1,0.255764333,1
85,4,3.923076923,1,6,42,451,146,0.684931507,0,0.358171794,1
639,5,4.5,1,0,1,21,122,0,0,0.27408267,1
53,1,3.894736842,1.117647059,3,93,745,54,3.703703704,0,0.151808661,1
809,3,3.5,2,0,0,8,32,0,0,0.36177285,1
577,3,3.75,1,0,7,43,152,0,0,0.221169743,1
144,4,4.272727273,1,6,88,299,70,0,0,0.305017419,1
439,1,3.5,1,0,7,130,76,1.315789474,0,0.241883401,1
682,5,5,1,0,0,10,82,0,1,0.18707938,1
759,3,3.75,4,0,1,11,124,0,0,0.20345261,1
673,3,3.555555556,1.2,0,18,135,14,0,0,0.268874377,1
707,1,3,1,0,0,56,77,1.298701299,0,0.300816339,1
937,4,4.333333333,1,0,0,17,14,0,0,0.314930349,1
71,4,3.111111111,9,0,2,51,9,0,0,0.329827107,1
96,3,3,1.294117647,1,37,238,56,3.571428571,0,0.169861865,1
81,5,3.068965517,1.094339623,3,356,927,162,0,0,0.185517582,1
253,5,4.181818182,1.571428571,0,473,612,42,0,0,0.247942147,1
342,5,4,1.210526316,1,377,626,83,0,0,0.167133934,1
73,5,3.166666667,2.4,0,16,115,11,0,0,0.346955895,1
355,3,3.386363636,2.444444444,0,35,213,25,0,0,0.366067621,1
499,3,3.5,1,1,2,53,64,1.5625,0,0.194084724,1
475,5,4.090909091,1.571428571,0,1,52,47,0,0,0.229909483,1
357,3,3.25,1.142857143,1,53,162,130,1.538461538,0,0.174896006,1
284,5,3.714285714,1.272727273,6,87,485,143,0,0,0.207710398,1
476,4,3.923076923,1.181818182,1,66,250,143,0.699300699,0,0.319406425,1
745,3,4.333333333,1,0,38,170,91,0,0,0.183062648,1
640,4,4.153846154,1.181818182,0,2,53,13,0,0,0.424787714,1
427,2,3.5,1,2,7,58,146,0,0,0.161431905,1
21,5,3.692307692,1,5,270,932,145,0.689655172,0,0.197285912,1
319,3,3.666666667,1.285714286,0,0,81,97,4.12371134,0,0.180549015,1
513,3,3.571428571,1.272727273,0,40,250,144,1.388888889,0,0.218845953,1
624,5,4,1.5,0,3,70,107,0,0,0.359627784,1
465,4,3.5,1,1,4,59,72,0,0,0.266658773,1
234,5,3.956521739,1.095238095,3,96,371,135,0,0,0.179774748,1
119,4,3.767857143,1.037037037,2,232,893,72,0,0,0.219259146,1
938,4,3,1,4,21,101,173,0,0,0.271399889,1
280,5,4.064516129,1,5,260,1215,139,0,0,0.234745766,1
177,5,3.5,1,2,83,293,106,3.773584906,0,0.156200982,1
788,5,5,1,0,0,95,146,0,0,0.268316584,1
373,2,3,1,3,23,141,137,0,0,0.19517912,1
43,4,3.875,1.6,0,154,678,32,0,0,0.207324125,1
89,4,3.310344828,1.16,0,68,518,50,0,0,0.29791344,1
70,4,3.789473684,1.266666667,1,74,346,128,0,0,0.182663383,1
717,5,4.5,2.666666667,0,0,31,6,0,0,0.582133517,1
355,5,3.386363636,2.444444444,0,35,213,31,0,0,0.310691037,1
786,5,3.333333333,1,0,1,17,109,0,0,0.313495005,1
242,3,3.833333333,1,2,26,123,83,0,0,0.30873896,1
822,5,5,1.5,0,3,82,142,4.929577465,0,0.237062786,1
212,3,3.368421053,3.166666667,1,0,150,4,0,0,0.268947051,1
963,3,3,1,1,1,50,54,0,0,0.219558744,1
16,5,3.923076923,1,2,23,184,90,0,0,0.325182173,1
26,5,3.5,1.272727273,1,106,1032,61,1.639344262,0,0.23309032,1
599,5,4.333333333,1,0,0,10,41,0,0,0.273924879,1
926,5,3.666666667,1,0,0,13,29,3.448275862,0,0.161547105,1
232,4,3.384615385,1.444444444,1,17,265,20,0,0,0.502884655,1
163,4,3.894736842,1.075471698,3,91,996,91,2.197802198,0,0.247063129,1
167,3,2,1,0,2,9,117,0,0,0.195831968,1
478,2,3.384615385,1.625,0,58,152,146,0.684931507,0,0.160856207,1
28,3,3.941176471,1.545454545,1,10,108,96,1.041666667,0,0.149898659,1
259,3,3.684210526,1.055555556,0,167,757,28,0,0,0.208666595,1
157,3,3.631578947,1.52,0,17,162,29,0,0,0.440329479,1
607,4,3.6,1,2,7,138,155,1.290322581,0,0.202252474,1
74,5,3.43902439,1.28125,0,294,660,38,0,0,0.309206808,1
91,4,3.886792453,1.039215686,1,302,917,54,1.851851852,0,0.221681341,1
289,3,3.837209302,1.102564103,3,172,973,150,0.666666667,0,0.128113347,1
18,4,3.709090909,1.25,2,278,1167,149,0,0,0.201770436,1
74,3,3.43902439,1.28125,3,294,660,149,0.67114094,0,0.193911736,1
800,5,4.714285714,1.166666667,1,1,48,48,0,0,0.264518489,1
964,4,4,1,0,4,20,149,0,0,0.213240685,1
28,3,3.941176471,1.545454545,0,10,108,18,0,0,0.334781906,1
310,5,3.820512821,1.181818182,5,29,559,71,0,0,0.1948934,1
53,4,3.894736842,1.117647059,0,93,745,24,0,0,0.347876656,1
146,5,4.034482759,1.208333333,0,70,587,8,0,0,0.36329481,1
7,3,3.879310345,1.126213592,0,1388,2530,134,0,0,0.196232887,1
443,1,3.214285714,1.076923077,1,0,92,36,2.777777778,0,0.239566332,1
24,3,2.913043478,1.210526316,0,25,152,81,0,0,0.217935321,1
55,4,3.625,1.333333333,0,2,55,162,0,0,0.245549012,1
175,5,3.886363636,1,5,95,1010,144,1.388888889,0,0.314782796,1
212,3,3.368421053,3.166666667,1,0,150,6,0,0,0.400541058,1
965,1,1,1,0,0,1,146,0,0,0.163855021,1
966,5,5,1,1,0,4,66,1.515151515,0,0.253134533,1
28,5,3.941176471,1.545454545,1,10,108,43,4.651162791,0,0.203016534,1
802,2,2.25,1,0,2,35,55,0,0,0.313364264,1
358,5,4.166666667,1.333333333,0,17,195,144,0.694444444,0,0.130089403,1
253,5,4.181818182,1.571428571,0,473,612,41,2.43902439,0,0.359167214,1
86,3,3.391304348,1.232142857,0,938,1749,146,0,0,0.222734641,1
953,5,3,1,0,0,6,61,0,0,0.192814438,1
217,4,3.714285714,1.105263158,1,21,451,56,7.142857143,0,0.159000835,1
280,4,4.064516129,1,8,260,1215,155,0,0,0.21106969,1
136,5,4.571428571,1,3,10,135,104,0,0,0.199694694,1
200,2,2.857142857,1,1,4,77,19,0,0,0.204732446,1
20,3,3,1,0,4,61,140,0.714285714,0,0.224247618,1
284,4,3.714285714,1.272727273,1,87,485,29,0,0,0.236991046,1
285,4,4,1,0,8,73,71,0,0,0.199145101,1
742,5,5,2,0,0,10,62,0,0,0.18346763,1
967,4,4,1,0,0,4,148,0.675675676,0,0.222183035,1
243,3,3.1,1.6,0,0,227,33,0,0,0.474174424,1
7,3,3.879310345,1.126213592,1,1388,2530,70,2.857142857,0,0.32599806,1
537,4,3.8,2.5,0,0,65,46,0,0,0.285920174,1
968,5,5,1,0,0,2,153,0.653594771,0,0.219804877,1
60,5,3.777777778,1.125,1,58,629,153,1.960784314,0,0.311161085,1
119,3,3.767857143,1.037037037,2,232,893,111,0,0,0.222652704,1
28,3,3.941176471,1.545454545,0,10,108,12,8.333333333,0,0.181119651,1
374,4,3.2,1,0,0,34,14,0,0,0.353630603,1
785,3,3.75,2,1,0,7,67,0,0,0.193368513,1
355,5,3.386363636,2.444444444,1,35,213,44,0,0,0.220625783,1
533,5,4.4,1,0,0,18,42,0,0,0.371453916,1
641,4,3.111111111,1.8,0,12,69,66,1.515151515,0,0.21572393,1
969,5,5,1,0,0,4,98,0,0,0.210395635,1
705,5,4.222222222,1.5,0,0,39,27,0,0,0.22009683,1
970,3,3,1,0,0,2,154,1.948051948,0,0.312843365,1
217,2,3.714285714,1.105263158,2,21,451,154,0,0,0.196530288,1
494,2,3.15,1.333333333,1,0,69,144,0,0,0.164736094,1
234,4,3.956521739,1.095238095,7,96,371,128,0,0,0.171398989,1
81,4,3.068965517,1.094339623,2,356,927,60,0,0,0.205091639,1
54,5,3.823529412,1.0625,2,128,900,139,2.877697842,0,0.147563529,1
157,4,3.631578947,1.52,0,17,162,4,0,0,0.378458847,1
60,3,3.777777778,1.125,4,58,629,164,0.609756098,0,0.220186358,1
443,3,3.214285714,1.076923077,0,0,92,100,0,0,0.203880994,1
640,5,4.153846154,1.181818182,1,2,53,43,0,0,0.251778062,1
521,5,3.888888889,1.8,0,9,162,149,0,0,0.227165257,1
65,4,2.976744186,1.131578947,0,59,725,108,0,0,0.207540909,1
971,1,1,1,0,0,1,129,3.875968992,0,0.131903723,1
972,1,1,1,0,0,9,141,0.709219858,0,0.11815242,1
54,5,3.823529412,1.0625,2,128,900,121,1.652892562,0,0.148736176,1
707,2,3,1,0,0,56,71,0,0,0.196642274,1
90,1,3.545454545,1,5,52,393,149,0,0,0.192641399,1
68,4,4.083333333,1,0,2,70,21,4.761904762,0,0.309810633,1
29,3,3.977272727,1.1,5,316,1146,137,0.729927007,0,0.22725564,1
107,5,3.946428571,1.217391304,2,174,1022,140,0,0,0.190091815,1
243,4,3.1,1.6,0,0,227,9,0,0,0.259933731,1
93,3,3.75,1.454545455,2,10,169,162,0.617283951,0,0.199209962,1
223,4,3.552631579,1,7,551,1132,148,0.675675676,0,0.186806039,1
62,4,3.636363636,1.047619048,1,46,426,72,0,0,0.222239066,1
136,5,4.571428571,1,10,10,135,159,0,0,0.28713572,1
422,1,3,1,1,6,45,164,0,0,0.344298194,1
243,1,3.1,1.6,0,0,227,7,0,0,0.265384787,1
129,4,3.5,1.058823529,2,53,241,55,0,0,0.305677564,1
192,4,4.315789474,1,0,160,565,110,0,0,0.233019132,1
664,2,2.9,1,0,12,203,112,1.785714286,0,0.188470151,1
496,4,3.863636364,1,2,85,530,149,1.342281879,0,0.346188342,1
577,3,3.75,1,0,7,43,68,0,0,0.224086763,1
124,4,3.333333333,1.5,2,21,175,69,0,0,0.248534987,1
775,2,3.5,2,0,0,10,63,0,0,0.169013634,1
218,4,3.736842105,1.055555556,0,36,420,50,0,0,0.175606699,1
163,5,3.894736842,1.075471698,2,91,996,146,2.054794521,0,0.198531936,1
428,5,3.25,1,0,0,18,144,1.388888889,0,0.233282783,1
42,3,3.85,1,4,68,478,153,0.653594771,0,0.178799587,1
613,2,3.166666667,2,0,0,15,23,0,0,0.207559453,1
708,5,5,2,0,7,30,14,0,0,0.287848819,1
275,3,3.583333333,1,1,38,267,134,0,0,0.152954034,1
26,4,3.5,1.272727273,0,106,1032,87,1.149425287,0,0.217256435,1
249,4,3.75,1.052631579,0,28,341,147,0.680272109,1,0.208652508,1
26,3,3.5,1.272727273,0,106,1032,88,3.409090909,0,0.218126985,1
84,4,3.636363636,1.1,2,119,320,61,0,0,0.32714943,1
14,5,3.764705882,1.133333333,0,14,396,151,1.324503311,0,0.372413308,1
205,5,3.923076923,1.083333333,0,136,269,121,0.826446281,0,0.246290238,1
373,3,3,1,2,23,141,130,0,0,0.13173837,1
973,5,5,1,0,0,13,146,1.369863014,0,0.279726015,1
4,4,3.685714286,1.09375,0,133,725,147,0,0,0.2307092,1
215,5,4.083333333,1.5,0,3,110,18,0,0,0.363828204,1
243,2,3.1,1.6,0,0,227,19,15.78947368,0,0.423580956,1
479,1,2.714285714,1.166666667,0,16,129,64,0,0,0.217446377,1
513,4,3.571428571,1.272727273,0,40,250,35,0,0,0.169573342,1
845,1,2.5,1,2,0,9,154,0,0,0.209149096,1
31,4,3.733333333,1,4,63,353,150,0.666666667,1,0.336908728,1
96,5,3,1.294117647,0,37,238,25,0,0,0.232186322,1
640,5,4.153846154,1.181818182,0,2,53,16,0,0,0.675311871,1
856,4,4,2,0,0,8,50,2,0,0.279520259,1
391,5,3,1,0,2,13,58,0,0,0.291474792,1
608,5,5,1,0,0,6,24,0,0,0.367976027,1
441,4,3.964285714,1.217391304,3,203,691,150,0,0,0.223324194,1
208,5,4.423076923,1.181818182,3,0,109,16,0,0,0.231663652,1
254,5,3.923076923,1.3,0,64,198,124,0,0,0.272466459,1
1,4,4.129032258,1.107142857,2,268,543,148,0,0,0.214103293,1
923,5,5,1,0,0,8,26,0,0,0.353700118,1
202,5,4.625,1,1,23,149,154,0,0,0.199168866,1
60,4,3.777777778,1.125,0,58,629,86,0,0,0.260429745,1
63,5,4,1.045454545,6,33,491,151,0.662251656,0,0.287339579,1
383,4,3.444444444,1.125,0,12,113,126,2.380952381,0,0.217758906,1
644,5,4.25,1,1,0,18,86,0,0,0.253770342,1
7,2,3.879310345,1.126213592,4,1388,2530,154,0,0,0.240818211,1
44,4,4.428571429,1.105263158,0,158,567,131,0.763358779,0,0.116198303,1
428,1,3.25,1,1,0,18,107,0,0,0.383746412,1
676,4,4.8,1,0,0,20,80,1.25,0,0.280937447,1
157,5,3.631578947,1.52,0,17,162,18,0,0,0.264091176,1
139,2,3.294117647,1.0625,6,145,377,110,0,0,0.170090919,1
855,4,3.5,1.2,0,0,22,144,0.694444444,0,0.163210199,1
560,5,3.944444444,1.5,2,16,385,142,1.408450704,0,0.219667828,1
902,5,4.5,1,0,0,36,92,0,0,0.292315678,1
226,4,3.952380952,1,5,169,329,152,0.657894737,0,0.264803481,1
566,3,3.6,1,4,22,83,57,0,0,0.388774091,1
377,3,3.75,1.090909091,5,26,216,144,2.083333333,0,0.28141564,1
90,4,3.545454545,1,3,52,393,92,0,0,0.206373239,1
565,4,4.666666667,1,0,3,13,62,0,0,0.235607503,1
96,4,3,1.294117647,0,37,238,53,1.886792453,0,0.255298939,1
377,5,3.75,1.090909091,0,26,216,61,0,0,0.213499381,1
7,3,3.879310345,1.126213592,1,1388,2530,162,1.234567901,0,0.255849978,1
60,3,3.777777778,1.125,1,58,629,100,0,0,0.235276406,1
18,4,3.709090909,1.25,0,278,1167,115,0,0,0.227329439,1
210,3,3.888888889,1.285714286,1,8,136,140,0,0,0.345035467,1
835,4,4.5,1,0,1,10,87,0,0,0.243214154,1
403,5,4,1.333333333,0,2,65,154,0,0,0.244317885,1
134,2,2.8,1.25,5,0,107,135,0,0,0.223985527,1
326,4,3.952380952,1,9,114,561,144,0,0,0.161082552,1
163,4,3.894736842,1.075471698,10,91,996,154,0,0,0.234855576,1
289,5,3.837209302,1.102564103,4,172,973,142,3.521126761,0,0.167108966,1
18,4,3.709090909,1.25,1,278,1167,147,0,0,0.196044076,1
104,5,3.315789474,1.055555556,0,36,512,158,0,0,0.211082949,1
280,4,4.064516129,1,8,260,1215,149,0,0,0.174193397,1
974,5,5,1,0,0,2,102,0,0,0.353162293,1
142,4,4.571428571,1.166666667,3,2,137,135,0.740740741,0,0.199694956,1
24,1,2.913043478,1.210526316,1,25,152,105,0,0,0.18775747,1
